Start_Year,Incident__,Begin_Time,Incident_Type,City,Property_Classification,Response_Type,Act_or_Omission__Cause_,Material_First_Ignited,Igniting_Object,Drive_Time,Start_Hr,First_Enroute,First_At_Scene,Under_Control,Time_UC,FID
2008,1083,4/9/2008 2:12:47 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,74  Accident,"03  Exterior wall, covering",71  Smoker's mat/cigarettes/match,156,14,4/9/2008 2:14:21 PM,4/9/2008 2:16:41 PM,4/9/2008 2:18:04 PM,00:01:23,249
2008,1090,4/10/2008 11:50:41 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,44 Electric short circuit,"03  Exterior wall, covering","56  Cable, electric, temporary",267,11,4/10/2008 11:52:41 AM,4/10/2008 11:56:15 AM,4/10/2008 12:04:16 PM,00:08:01,250
2010,957,4/8/2010 12:50:07 AM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,11  Incendiary fire,"49  Wood, paper unclassified",00  Object cannot be determined,1320,0,4/8/2010 12:58:00 AM,4/8/2010 1:11:00 AM,,,251
2010,988,4/9/2010 9:26:28 PM,100  Structure Fire,Kingsley,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,00   Cannot be Determined,41  Wood,"27  Flue pipe, vent connector",162,21,4/9/2010 9:28:11 PM,4/9/2010 9:29:56 PM,4/9/2010 10:22:48 PM,00:52:52,252
2010,1320,5/8/2010 11:14:06 AM,100  Structure Fire,Fredericton,379  Mobile homes - unclassified,10  Fire (explosion)-dollar loss,23  Inadequate control/open flame,09  Wall component structure,77  Torch other than cut/welding,232,11,5/8/2010 11:16:14 AM,5/8/2010 11:19:00 AM,5/8/2010 11:46:16 AM,00:27:16,253
2010,1407,5/16/2010 9:34:11 PM,100  Structure Fire,Hanwell,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,00   Cannot be Determined,00  Cannot be determined,00  Object cannot be determined,700,21,5/16/2010 9:36:20 PM,5/16/2010 9:46:40 PM,5/16/2010 10:26:09 PM,00:39:29,254
2010,1522,5/24/2010 3:56:06 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,74  Accident,"96  Garbage, Trash, Rubbish",72  Match(not in conj. w/smoking),167,15,5/24/2010 3:59:04 PM,5/24/2010 3:59:38 PM,5/24/2010 5:33:44 PM,01:34:06,255
2010,1616,5/31/2010 1:14:04 AM,100  Structure Fire,Kingsley,371  Mobile homes - mobile buildgs,10  Fire (explosion)-dollar loss,00   Cannot be Determined,00  Cannot be determined,00  Object cannot be determined,725,1,5/31/2010 1:16:35 AM,5/31/2010 1:28:11 AM,5/31/2010 3:17:37 AM,01:49:26,256
2010,1799,6/14/2010 4:43:32 PM,100  Structure Fire,Fredericton,371  Mobile homes - mobile buildgs,10  Fire (explosion)-dollar loss,11  Incendiary fire,"36  Fabric, synthetic inc. mixed",73  Lighter(not in conj. w/smoking),268,16,6/14/2010 4:46:20 PM,6/14/2010 4:49:53 PM,6/14/2010 4:58:28 PM,00:08:35,257
2010,1849,6/18/2010 12:48:56 PM,100  Structure Fire,Fredericton,"349  Hotel,Inn,Lodge (Interior Ent)",10  Fire (explosion)-dollar loss,74  Accident,02  Roof covering not wood,00  Object cannot be determined,258,12,6/18/2010 12:50:39 PM,6/18/2010 12:54:02 PM,6/18/2010 1:11:05 PM,00:17:03,258
2010,1896,6/20/2010 8:01:17 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,74  Accident,99  Material 1st ignited - unclass,73  Lighter(not in conj. w/smoking),391,20,6/20/2010 8:03:51 PM,6/20/2010 8:08:24 PM,6/20/2010 8:13:35 PM,00:05:11,259
2010,1978,6/28/2010 7:47:54 PM,100  Structure Fire,Noonan,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,37  Combustibles too near the heat,"34  Fabric, cotton, finshd goods",23  Space heater/wall furn/unit h,441,19,6/28/2010 7:49:45 PM,6/28/2010 7:56:53 PM,6/28/2010 8:21:13 PM,00:24:20,260
2010,1984,6/29/2010 3:10:01 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,"36  Overheated cooking oil, grease",56  Oil cooking/lard/grease/butter,"02  Stove top, fire in pan",277,3,6/29/2010 3:13:01 AM,6/29/2010 3:15:17 AM,6/29/2010 4:05:11 AM,00:49:54,261
2010,2256,7/23/2010 2:57:43 PM,100  Structure Fire,Fredericton,"322  Apt,twnhouse 1-2 w/o business",10  Fire (explosion)-dollar loss,44 Electric short circuit,"95  Insulation, Elect Equip","51  Wiring, permanent",92,14,7/23/2010 3:00:12 PM,7/23/2010 3:00:12 PM,7/23/2010 5:46:09 PM,02:45:57,262
2010,2461,8/9/2010 2:02:14 PM,100  Structure Fire,Kingsley,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,"12  Incendiary fire, young offender",00  Cannot be determined,00  Object cannot be determined,664,14,8/9/2010 2:04:43 PM,8/9/2010 2:14:41 PM,8/9/2010 3:04:25 PM,00:49:44,263
2010,2524,8/14/2010 7:26:03 PM,100  Structure Fire,Fredericton,599  Misc Mercantile,10  Fire (explosion)-dollar loss,21  Smokers material,41  Wood,71  Smoker's mat/cigarettes/match,143,19,8/14/2010 7:28:07 PM,8/14/2010 7:30:01 PM,8/14/2010 7:40:28 PM,00:10:27,264
2010,3194,10/9/2010 12:23:33 AM,100  Structure Fire,Royal Road,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,11  Incendiary fire,00  Cannot be determined,00  Object cannot be determined,370,0,10/9/2010 12:27:01 AM,10/9/2010 12:31:24 AM,10/9/2010 3:03:36 AM,02:32:12,265
2010,3235,10/13/2010 9:08:29 AM,100  Structure Fire,Fredericton,"529  Textile, wearing apparel sales",10  Fire (explosion)-dollar loss,11  Incendiary fire,"03  Exterior wall, covering","99  Igniting Object,unclassified",114,9,10/13/2010 9:10:43 AM,10/13/2010 9:11:08 AM,10/13/2010 9:14:15 AM,00:03:07,266
2010,3300,10/19/2010 1:22:21 AM,100  Structure Fire,Fredericton,"549  Books,newspap,drugs,spcty sale",10  Fire (explosion)-dollar loss,10  Cannot be determined,44  Paper/Packing material,00  Object cannot be determined,197,1,10/19/2010 1:24:37 AM,10/19/2010 1:26:28 AM,10/19/2010 2:08:46 AM,00:42:18,267
2010,3302,10/19/2010 8:36:20 AM,100  Structure Fire,Fredericton,"339  Rooming,board,lodge, hostel",10  Fire (explosion)-dollar loss,49 Mech/elec failure unclassified,41  Wood,"62  Motor, electric, under 1 hp",214,8,10/19/2010 8:37:16 AM,10/19/2010 8:39:58 AM,10/19/2010 8:57:45 AM,00:17:47,268
2010,3411,10/29/2010 2:43:14 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,26  Torch too close to,41  Wood,77  Torch other than cut/welding,243,14,10/29/2010 2:46:03 PM,10/29/2010 2:49:28 PM,10/29/2010 3:00:34 PM,00:11:06,269
2010,3490,11/5/2010 12:19:33 PM,100  Structure Fire,Richibucto Road,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,74  Accident,99  Material 1st ignited - unclass,"51  Wiring, permanent",634,12,11/5/2010 12:22:50 PM,11/5/2010 12:32:24 PM,11/5/2010 12:34:28 PM,00:02:04,270
2010,3868,12/17/2010 7:52:14 AM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,00   Cannot be Determined,,,474,7,12/17/2010 7:54:57 AM,12/17/2010 8:01:21 AM,12/17/2010 8:25:28 AM,00:24:07,271
2011,117,1/15/2011 6:01:37 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,,,426,18,1/15/2011 6:03:34 PM,1/15/2011 6:10:16 PM,1/15/2011 6:31:31 PM,00:21:15,272
2011,169,1/21/2011 9:36:41 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,920  Chimney fire - factory built,"40  Wood/paper,cannot be determined","270  Flue pipe, vent connector",337,21,1/21/2011 9:38:53 PM,1/21/2011 9:43:02 PM,1/21/2011 11:00:39 PM,01:17:37,273
2011,247,1/30/2011 4:14:44 PM,100  Structure Fire,Hanwell,499  Misc Business & personal srvc,10  Fire (explosion)-dollar loss,920  Chimney fire - factory built,92  Creosote in chimney,"270  Flue pipe, vent connector",349,16,1/30/2011 4:16:06 PM,1/30/2011 4:21:45 PM,1/30/2011 4:46:45 PM,00:25:00,274
2011,290,2/4/2011 10:21:43 AM,100  Structure Fire,Fredericton,"149  Church, funeral parlour",10  Fire (explosion)-dollar loss,370  Combustibles too near the heat,43  Cellulose Insulation,"650  Lighting fixture, incandescen",202,10,2/4/2011 10:24:32 AM,2/4/2011 10:26:50 AM,2/4/2011 10:51:43 AM,00:24:53,275
2011,372,2/12/2011 7:08:42 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,780  Distracted / preoccupied,19  Struct Components unclassed,"020  Stove top, fire in pan",446,19,2/12/2011 7:11:31 PM,2/12/2011 7:16:47 PM,2/12/2011 10:03:24 PM,02:46:37,276
2011,622,3/8/2011 4:00:56 PM,100  Structure Fire,Fredericton,"139  School, College, University",10  Fire (explosion)-dollar loss,230  Inadequate control/open flame,13  Ceiling cover/wood-prod hi de,770  Torch other than cut/welding,284,16,3/8/2011 4:03:30 PM,3/8/2011 4:06:59 PM,3/8/2011 4:24:54 PM,00:17:55,277
2011,978,4/10/2011 9:02:48 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,910  Chimney fire - masonary,99  Material 1st ignited - unclass,"780  Hot ashes, embers/not from cig",417,21,4/10/2011 9:05:21 PM,4/10/2011 9:10:48 PM,,,278
2011,1682,6/10/2011 6:45:12 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,740  Accident,"49  Wood, paper unclassified","650  Lighting fixture, incandescen",232,18,6/10/2011 6:46:42 PM,6/10/2011 6:49:42 PM,6/10/2011 7:08:16 PM,00:18:34,279
2011,1839,6/23/2011 8:57:27 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,"40  Wood/paper,cannot be determined",000  Object cannot be determined,393,20,6/23/2011 8:59:24 PM,6/23/2011 9:04:39 PM,6/23/2011 9:58:02 PM,00:53:23,280
2011,1840,6/24/2011 1:56:45 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,110  Incendiary fire,00  Cannot be determined,000  Object cannot be determined,186,1,6/24/2011 1:58:50 AM,6/24/2011 2:00:29 AM,6/24/2011 3:18:22 AM,01:17:53,281
2011,2242,7/22/2011 11:41:34 PM,100  Structure Fire,Fredericton,"249  Hospital, Santorium, Clinic",10  Fire (explosion)-dollar loss,110  Incendiary fire,46  Waste paper,790  Smoker mat'l/Open flame unclas,322,23,7/22/2011 11:43:41 PM,7/22/2011 11:47:58 PM,7/23/2011 12:29:31 AM,00:41:33,282
2011,2366,8/1/2011 6:54:21 PM,100  Structure Fire,Fredericton,"799  Misc. storage, unclassified",10  Fire (explosion)-dollar loss,110  Incendiary fire,"40  Wood/paper,cannot be determined",790  Smoker mat'l/Open flame unclas,86,18,8/1/2011 6:55:49 PM,8/1/2011 6:56:33 PM,8/1/2011 10:35:18 PM,03:38:45,283
2011,2380,8/2/2011 5:20:46 PM,100  Structure Fire,Fredericton,689  Vehicles and related equip,10  Fire (explosion)-dollar loss,490 Mech/elec failure unclassified,"49  Wood, paper unclassified","510  Wiring, permanent",162,17,8/2/2011 5:22:38 PM,8/2/2011 5:24:52 PM,8/2/2011 5:50:01 PM,00:25:09,284
2011,2708,8/29/2011 2:12:19 AM,100  Structure Fire,Royal Road,929  Farm facility,10  Fire (explosion)-dollar loss,000   Cannot be Determined,,000  Object cannot be determined,278,2,8/29/2011 2:15:27 AM,8/29/2011 2:18:49 AM,,,285
2011,2847,9/9/2011 1:28:49 AM,100  Structure Fire,Hanwell,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,740  Accident,"49  Wood, paper unclassified",710  Smoker's mat/cigarettes/match,432,1,9/9/2011 1:31:18 AM,9/9/2011 1:37:07 AM,9/9/2011 2:01:10 AM,00:24:03,286
2011,2936,9/16/2011 2:38:35 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,110  Incendiary fire,00  Cannot be determined,000  Object cannot be determined,323,2,9/16/2011 2:40:29 AM,9/16/2011 2:44:48 AM,9/16/2011 3:08:27 AM,00:23:39,287
2011,3234,10/10/2011 2:37:42 PM,100  Structure Fire,Fredericton,"149  Church, funeral parlour",10  Fire (explosion)-dollar loss,110  Incendiary fire,47  Cardboard,000  Object cannot be determined,280,14,10/10/2011 2:39:55 PM,10/10/2011 2:43:43 PM,10/10/2011 2:56:39 PM,00:12:56,288
2011,3619,11/19/2011 12:51:51 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,740  Accident,"59  Flammable liquid, unclassified",040  Stove top (other circumstnces,163,0,11/19/2011 12:52:37 AM,11/19/2011 12:55:08 AM,,,289
2011,3744,12/2/2011 10:14:16 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,740  Accident,31  Clothing - Cotton,"750  Candle, taper",241,22,12/2/2011 10:15:45 PM,12/2/2011 10:19:28 PM,12/2/2011 10:29:40 PM,00:10:12,290
2011,3933,12/22/2011 4:34:19 PM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,190  Unclassified,99  Material 1st ignited - unclass,"990  Igniting Object,unclassified",375,16,12/22/2011 4:37:08 PM,12/22/2011 4:41:11 PM,12/22/2011 4:58:09 PM,00:16:58,291
2011,3992,12/30/2011 2:32:23 AM,100  Structure Fire,Fredericton,519  Food/bevrg sales premises,10  Fire (explosion)-dollar loss,740  Accident,89  Agri/forestry products unspec,000  Object cannot be determined,168,2,12/30/2011 2:35:54 AM,12/30/2011 2:37:05 AM,12/30/2011 2:39:11 AM,00:02:06,292
2012,331,2/4/2012 10:00:35 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,"690  Misuse of equip, unclassified",73  Plastics misc,"560  Cable, electric, temporary",436,10,2/4/2012 10:03:51 AM,2/4/2012 10:09:47 AM,2/4/2012 10:41:10 AM,00:31:23,293
2012,378,2/9/2012 3:34:05 PM,100  Structure Fire,Fredericton,"339  Rooming,board,lodge, hostel",10  Fire (explosion)-dollar loss,210  Smokers material,46  Waste paper,710  Smoker's mat/cigarettes/match,223,15,2/9/2012 3:35:02 PM,2/9/2012 3:38:36 PM,2/9/2012 3:51:15 PM,00:12:39,294
2012,386,2/10/2012 12:10:00 PM,100  Structure Fire,Fredericton,"339  Rooming,board,lodge, hostel",10  Fire (explosion)-dollar loss,740  Accident,25  Mattress/pillow,230  Space heater/wall furn/unit h,405,12,2/10/2012 12:12:06 PM,2/10/2012 12:17:35 PM,2/10/2012 1:13:55 PM,00:56:20,295
2012,608,3/8/2012 12:23:52 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,740  Accident,92  Creosote in chimney,"270  Flue pipe, vent connector",188,12,3/8/2012 12:26:10 PM,3/8/2012 12:27:51 PM,3/8/2012 12:59:02 PM,00:31:11,296
2012,1080,4/18/2012 6:49:39 AM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,"360  Overheated cooking oil, grease",56  Oil cooking/lard/grease/butter,"020  Stove top, fire in pan",334,6,4/18/2012 6:51:42 AM,4/18/2012 6:56:19 AM,4/18/2012 7:26:55 AM,00:30:36,297
2012,1602,5/27/2012 2:49:09 AM,100  Structure Fire,Fredericton,"629  Wood, furn, paper, printing",10  Fire (explosion)-dollar loss,110  Incendiary fire,"03  Exterior wall, covering",000  Object cannot be determined,344,2,5/27/2012 2:51:14 AM,5/27/2012 2:55:56 AM,5/27/2012 7:32:18 AM,04:36:22,298
2012,1634,5/29/2012 10:13:09 AM,100  Structure Fire,Fredericton,"322  Apt,twnhouse 1-2 w/o business",10  Fire (explosion)-dollar loss,110  Incendiary fire,21  Upholstered furniture,"990  Igniting Object,unclassified",281,10,5/29/2012 10:15:08 AM,5/29/2012 10:18:49 AM,5/29/2012 10:31:41 AM,00:12:52,299
2012,1734,6/6/2012 9:12:05 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,000   Cannot be Determined,73  Plastics misc,"510  Wiring, permanent",277,21,6/6/2012 9:13:48 PM,6/6/2012 9:17:33 PM,6/6/2012 9:39:26 PM,00:21:53,300
2002,1271,5/13/2002 11:53:21 PM,100  Structure Fire,Fredericton,499  Misc Business & personal srvc,10  Fire (explosion)-dollar loss,11  Incendiary fire,44  Paper/Packing material,00  Object cannot be determined,280,23,5/13/2002 11:56:24 PM,5/13/2002 11:59:57 PM,,,301
2002,1354,5/23/2002 11:58:49 PM,100  Structure Fire,Fredericton,"799  Misc. storage, unclassified",10  Fire (explosion)-dollar loss,11  Incendiary fire,46  Waste paper,00  Object cannot be determined,224,23,5/24/2002 12:00:55 AM,5/24/2002 12:03:25 AM,5/24/2002 12:33:21 AM,00:29:56,302
2002,1574,6/15/2002 12:46:19 PM,100  Structure Fire,Hanwell,371  Mobile homes - mobile buildgs,10  Fire (explosion)-dollar loss,00   Cannot be Determined,00  Cannot be determined,00  Object cannot be determined,446,12,6/15/2002 12:48:20 PM,6/15/2002 12:55:19 PM,6/15/2002 1:33:42 PM,00:38:23,303
2002,1629,6/20/2002 12:37:41 PM,100  Structure Fire,Fredericton,"339  Rooming,board,lodge, hostel",10  Fire (explosion)-dollar loss,13  Suspicious,"40  Wood/paper,cannot be determined",00  Object cannot be determined,570,12,6/20/2002 12:40:37 PM,6/20/2002 12:47:29 PM,6/20/2002 12:50:42 PM,00:03:13,304
2002,1729,6/29/2002 6:59:13 PM,100  Structure Fire,Fredericton,699  Misc Industrial manufacturing,10  Fire (explosion)-dollar loss,74  Accident,99  Material 1st ignited - unclass,49  Appliance unclassified,143,18,6/29/2002 7:01:16 PM,6/29/2002 7:02:24 PM,,,305
2002,1812,7/4/2002 5:05:15 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,,,,397,17,7/4/2002 5:07:51 PM,7/4/2002 5:13:16 PM,7/4/2002 5:18:05 PM,00:04:49,306
2002,1824,7/4/2002 7:49:14 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,99  Misc - unclassified,94  Wood Treatment Oil,93  Lightning,263,19,7/4/2002 7:50:42 PM,7/4/2002 7:54:53 PM,,,307
2002,2026,7/26/2002 10:08:12 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,21  Smokers material,21  Upholstered furniture,71  Smoker's mat/cigarettes/match,282,22,7/26/2002 10:10:04 PM,7/26/2002 10:13:30 PM,7/26/2002 10:26:29 PM,00:12:59,308
2002,2052,7/29/2002 1:57:17 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,10  Cannot be determined,00  Cannot be determined,00  Object cannot be determined,288,13,7/29/2002 1:58:47 PM,7/29/2002 2:02:47 PM,7/29/2002 2:35:18 PM,00:32:31,309
2002,2165,8/10/2002 2:17:11 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,74  Accident,56  Oil cooking/lard/grease/butter,"02  Stove top, fire in pan",183,2,8/10/2002 2:19:12 AM,8/10/2002 2:20:58 AM,8/10/2002 2:54:36 AM,00:33:38,310
2002,2267,8/18/2002 7:34:19 PM,100  Structure Fire,Hanwell,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,74  Accident,"03  Exterior wall, covering",12  Other cooking unit/portable,941,19,8/18/2002 7:37:07 PM,8/18/2002 7:51:09 PM,8/18/2002 7:59:56 PM,00:08:47,311
2002,2301,8/22/2002 1:02:59 PM,100  Structure Fire,Fredericton,"311  Dwell,year round use 1 family",10  Fire (explosion)-dollar loss,74  Accident,"30  Clothing, cannot be determined",04  Stove top (other circumstnces,212,13,8/22/2002 1:04:50 PM,8/22/2002 1:07:12 PM,8/22/2002 1:08:51 PM,00:01:39,312
2002,2325,8/24/2002 11:35:06 AM,100  Structure Fire,Fredericton,"314  Dwell,year round use 2 family",10  Fire (explosion)-dollar loss,74  Accident,56  Oil cooking/lard/grease/butter,03  Stove top (fire in deep fryer,285,11,8/24/2002 11:39:37 AM,8/24/2002 11:42:57 AM,8/24/2002 11:46:21 AM,00:03:24,313
2002,2450,9/4/2002 1:04:22 AM,100  Structure Fire,Fredericton,"324  Apt,twnhouse 3-20 w/o busines",10  Fire (explosion)-dollar loss,13  Suspicious,00  Cannot be determined,00  Object cannot be determined,125,1,9/4/2002 1:06:22 AM,9/4/2002 1:07:25 AM,9/4/2002 6:08:55 AM,05:01:30,314
2002,2646,9/17/2002 10:28:50 PM,100  Structure Fire,Fredericton,"782  Garage,storage,auto parking",10  Fire (explosion)-dollar loss,40 Mech...cannot be determined,00  Cannot be determined,00  Object cannot be determined,180,22,9/17/2002 10:31:04 PM,9/17/2002 10:33:07 PM,,,315
2002,2656,9/18/2002 7:31:58 PM,100  Structure Fire,Fredericton,699  Misc Industrial manufacturing,10  Fire (explosion)-dollar loss,25  Welding/cutting too close to,"40  Wood/paper,cannot be determined","97  Machinery,Industrial/Commercial",147,19,9/18/2002 7:35:31 PM,9/18/2002 7:37:11 PM,9/18/2002 8:04:07 PM,00:26:56,316
2002,2806,10/1/2002 9:48:44 PM,100  Structure Fire,Fredericton,"799  Misc. storage, unclassified",10  Fire (explosion)-dollar loss,11  Incendiary fire,"40  Wood/paper,cannot be determined",00  Object cannot be determined,296,21,10/1/2002 9:50:54 PM,10/1/2002 9:54:24 PM,10/1/2002 10:41:47 PM,00:47:23,317
2002,2811,10/2/2002 9:40:02 AM,100  Structure Fire,Fredericton,"799  Misc. storage, unclassified",12  Rubbish/grass fire-no $ loss,99  Misc - unclassified,41  Wood,"89  Exposure, unspecified",0,9,10/2/2002 9:40:57 AM,,,00:00:00,318
2002,2814,10/2/2002 12:10:13 PM,100  Structure Fire,Fredericton,"799  Misc. storage, unclassified",12  Rubbish/grass fire-no $ loss,99  Misc - unclassified,41  Wood,"99  Ignighting Object, Unclassified",478,12,10/2/2002 12:13:20 PM,10/2/2002 12:20:58 PM,,,319
